title_id,newspaper_title,state,place_id,place,latitude,longitude
629,The Maitland Mercury (NSW : 1939),NSW,NSW35745,Maitland,-32.7318,151.5512
8,The Maitland Mercury and Hunter River General Advertiser (NSW : 1843 - 1893),NSW,NSW35745,Maitland,-32.7318,151.5512
493,The Maitland Weekly Mercury (NSW : 1894 - 1931),NSW,NSW35745,Maitland,-32.7318,151.5512
1204,The Malcolm Chronicle and Leonora Advertiser (WA : 1897 - 1905),WA,WA100190390,Leonora,-28.88528,121.3311
1204,The Malcolm Chronicle and Leonora Advertiser (WA : 1897 - 1905),WA,WA100044766,Malcolm,-28.93611,121.5136
510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",NSW,NSW82274,Bombala,-36.9152,149.2346
510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",NSW,NSW13970,Cooma,-36.2318,149.1179
877,"The Manning River Times and Advocate for the Northern Coast Districts of New South Wales (Taree, NSW : 1898 - 1954)",NSW,NSW57126,Taree,-31.9152,152.4512
999,"The Maritime Worker (Melbourne, Vic. : 1938 - 1954)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
239,"The McIvor Times and Rodney Advertiser (Heathcote, Vic. : 1863 - 1918)",VIC,VIC101446,Heathcote,-36.9114154,144.718104
935,The Melbourne Advertiser (Vic. : 1838),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
18,The Melbourne Argus (Vic. : 1846 - 1848),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1024,The Melbourne Courier (Vic. : 1845 - 1846),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
939,The Melbourne Daily News (Vic. : 1848 - 1851),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
938,The Melbourne Daily News and Port Phillip Patriot (Vic. : 1848),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
958,The Melbourne Leader (Vic. : 1861),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1023,The Melbourne Weekly Courier (Vic. : 1844 - 1845),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
10,"The Mercury (Hobart, Tas. : 1860 - 1954)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1198,"The Messenger (Fremantle, WA : 1895)",WA,WA100171972,Fremantle,-32.056,115.7459
647,"The Methodist (Sydney, NSW : 1892 - 1954)",NSW,NSW79218,Sydney,-33.8732,151.2096
1253,"The Midland News (Oatlands, Tas. : 1902 - 1904)",TAS,TAS01164,Oatlands,-42.29999924,147.3699951
816,"The Midlands Advertiser (Moora, WA : 1907 - 1930)",WA,WA100192849,Moora,-30.6375,116.01
228,The Mildura Cultivator (Vic. : 1888 - 1920),VIC,VIC102049,Mildura,-34.21111,142.1337569
970,The Millicent Times (SA : 1891 - 1905),SA,SA0035601,Millicent,-37.59527905,140.3537598
684,The Mining Record and Grenfell General Advertiser (NSW : 1867 - 1876),NSW,NSW80670,Grenfell,-33.9099,148.1951
441,"The Mirror (Sydney, NSW : 1917 - 1919)",NSW,NSW79218,Sydney,-33.8732,151.2096
438,"The Mirror of Australia (Sydney, NSW : 1915 - 1917)",NSW,NSW79218,Sydney,-33.8732,151.2096
76,"The Monitor (Sydney, NSW : 1826 - 1828)",NSW,NSW79218,Sydney,-33.8732,151.2096
978,The Moora Herald and Midland Districts Advocate (WA : 1914 - 1930),WA,WA100023082,Midland,-31.89472,115.9933
978,The Moora Herald and Midland Districts Advocate (WA : 1914 - 1930),WA,WA100192849,Moora,-30.6375,116.01
887,The Moree Examiner and General Advertiser (NSW : 1899),NSW,NSW39259,Moree,-29.4652,149.8346
14,"The Moreton Bay Courier (Brisbane, Qld. : 1846 - 1861)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
511,The Moruya Times and South Coast Journal (NSW : 1888 - 1915),NSW,NSW39471,Moruya,-35.9152,150.0846
714,The Mount Barker Courier and Onkaparinga and Gumeracha Advertiser (SA : 1880 - 1954),SA,SA0018523,Gumeracha,-34.8256,138.8846
714,The Mount Barker Courier and Onkaparinga and Gumeracha Advertiser (SA : 1880 - 1954),SA,SA0046654,Mount Barker,-35.06657,138.86072
1251,"The Mount Lyell Standard and Strahan Gazette (Queenstown, Tas. : 1896 - 1902)",TAS,TAS01197,Queenstown,-42.08000183,145.5500031
1251,"The Mount Lyell Standard and Strahan Gazette (Queenstown, Tas. : 1896 - 1902)",TAS,TAS01262,Strahan,-42.15000153,145.3200073
919,"The Mountain Daily (Katoomba, NSW : 1919 - 1920)",NSW,NSW82140,Katoomba,-33.7085,150.3021
907,"The Mountaineer (Katoomba, NSW : 1894 - 1908)",NSW,NSW82140,Katoomba,-33.7085,150.3021
649,"The Murrumbidgee Irrigator (Leeton, NSW : 1915 - 1954)",NSW,NSW32609,Leeton,-34.5485,146.4012
512,The Murrurundi Times and Liverpool Plains Gazette (NSW : 1874 - 1907; 1926 - 1929),NSW,NSW82209,Liverpool,-33.9232,150.9151
512,The Murrurundi Times and Liverpool Plains Gazette (NSW : 1874 - 1907; 1926 - 1929),NSW,NSW40947,Murrurundi,-31.7652,150.8346
469,The Muswellbrook Chronicle (NSW : 1898 - 1955),NSW,NSW41005,Muswellbrook,-32.2652,150.8846
715,The Narracoorte Herald (SA : 1875 - 1954),SA,SA0048748,Naracoorte,-36.955,140.74285
1026,"The New South Wales Examiner (Sydney, NSW : 1842)",NSW,NSW79218,Sydney,-33.8732,151.2096
513,The Newcastle Argus and District Advertiser (NSW : 1916),NSW,NSW42141,Newcastle,-32.9318,151.7846
354,The Newcastle Chronicle (NSW : 1866 - 1876),NSW,NSW42141,Newcastle,-32.9318,151.7846
353,The Newcastle Chronicle and Hunter River District News (NSW : 1859 - 1866),NSW,NSW42141,Newcastle,-32.9318,151.7846
651,The Newcastle Sun (NSW : 1918 - 1954),NSW,NSW42141,Newcastle,-32.9318,151.7846
437,"The Newsletter: an Australian Paper for Australian People (Sydney, NSW : 1900 - 1919)",NSW,NSW79218,Sydney,-33.8732,151.2096
845,The Norseman Pioneer (WA : 1896 - 1897),WA,WA100185339,Norseman,-32.22455,121.0756
264,"The North Australian (Brisbane, Qld. : 1863 - 1865)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
111,"The North Australian and Northern Territory Government Gazette (Darwin, NT : 1889 - 1890) ",NT,NT12218,Darwin,-12.461534,130.842442
262,"The North Australian, Ipswich and General Advertiser (Ipswich, Qld. : 1856 - 1862)",QLD,QLD45051,Ipswich,-27.623333,152.759995
1075,"The North Coast Standard (Latrobe, Tas. : 1890 - 1894)",TAS,TAS01076,Latrobe,-41.22999954,146.4100037
222,"The North Eastern Ensign (Benalla, Vic. : 1872 - 1938)",VIC,VIC100344,Benalla,-36.571109,146.006804
269,"The North Queensland Register (Townsville, Qld. : 1892 - 1905)",QLD,QLD35084,Townsville,-19.25984165,146.8169454
949,"The North West Post (Formby, Tas. : 1887 - 1916)",TAS,TAS00975,Devonport,-41.16999817,146.3500061
115,The North Western Advocate and the Emu Bay Times (Tas. : 1899 - 1919),TAS,TAS00933,Burnie,-41.04999924,145.8999939
1074,"The North Western Chronicle (Latrobe, Tas. : 1887 - 1888)",TAS,TAS01076,Latrobe,-41.22999954,146.4100037
652,"The North Western Courier (Narrabri, NSW : 1913 - 1955)",NSW,NSW41518,Narrabri,-30.3318,149.7679
1083,The Northam Advertiser (WA : 1895 - 1918; 1948 - 1954),WA,WA100177317,Northam,-31.65321,116.6665
653,"The Northern Champion (Taree, NSW : 1913 - 1954)",NSW,NSW57126,Taree,-31.9152,152.4512
433,"The Northern Daily Leader (Tamworth, NSW : 1921)",NSW,NSW78740,Tamworth,-31.0907,150.9318
733,"The Northern Herald (Cairns, Qld. : 1913 - 1939)",QLD,QLD5683,Cairns,-16.92207648,145.7758208
258,"The Northern Miner (Charters Towers, Qld. : 1874 - 1954)",QLD,QLD6945,Charters Towers,-20.07651167,146.2614002
268,"The Northern Mining Register (Charters Towers, Qld. : 1891 - 1892)",QLD,QLD6945,Charters Towers,-20.07651167,146.2614002
1151,"The Northern Sportsman (Innisfail, Qld. : 1928)",QLD,QLD45710,Innisfail,-17.52416611,146.0291595
1256,"The Northern Standard (Ulverstone, Tas. : 1921 - 1923)",TAS,TAS01290,Ulverstone,-41.15000153,146.1600037
1157,The Nowra Leader (NSW : 1909 - 1939),NSW,NSW80439,Nowra,-34.881,150.6076
890,"The Observer (Henty, NSW : 1950 - 1954)",NSW,NSW23556,Henty,-35.5152,147.0346
160,"The Observer (Hobart, Tas. : 1845 - 1846)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1027,The Omnibus and Sydney Spectator (NSW : 1841 - 1843),NSW,NSW79218,Sydney,-33.8732,151.2096
514,The Peak Hill Express (NSW : 1902 - 1952),NSW,NSW82126,Peak Hill,-32.7077,148.0515
1095,"The Pennant (Penola, SA : 1946 - 1954)",SA,SA0035800,Penola,-37.37714,140.83761
748,"The People and the Collectivist (Sydney, NSW : 1900)",NSW,NSW79218,Sydney,-33.8732,151.2096
1245,"The People's Advocate or True Friend of Tasmania (Launceston, Tas. : 1855 - 1856)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1240,"The People's Horn Boy (Hobart Town, Tas. : 1834)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
26,The Perth Gazette and Independent Journal of Politics and News (WA : 1848 - 1864),WA,WA100137118,Perth,-31.95184,115.8587
28,The Perth Gazette and West Australian Times (WA : 1864 - 1874),WA,WA100137118,Perth,-31.95184,115.8587
6,The Perth Gazette and Western Australian Journal (WA : 1833 - 1847),WA,WA100137118,Perth,-31.95184,115.8587
515,The Picton Post (NSW : 1907 - 1954),NSW,NSW46002,Picton,-34.1818,150.6012
1147,"The Pictorial Australian (Adelaide, SA : 1885 - 1895)",SA,SA0055886,Adelaide,-34.92869,138.60102
737,"The Pilbarra Goldfield News (Marble Bar, WA : 1897 - 1923)",WA,WA100190543,Marble Bar,-21.17167,119.7458
1089,The Pingelly Leader (WA : 1906 - 1925),WA,WA100187503,Pingelly,-32.52849,117.0851
969,"The Pioneer (Yorketown, SA : 1898 - 1954)",SA,SA0002606,Yorketown,-35.01924,137.60416
718,The Port Adelaide Gazette (SA : 1930),SA,SA0040448,Port Adelaide,-34.8365,138.51324
719,"The Port Adelaide Post Shipping Gazette, Farmers and Commercial Register (Port Adelaide, SA : 1876)",SA,SA0040448,Port Adelaide,-34.8365,138.51324
719,"The Port Adelaide Post Shipping Gazette, Farmers and Commercial Register (Port Adelaide, SA : 1876)",SA,SA0040448,Port Adelaide,-34.8365,138.51324
993,"The Port Augusta Dispatch, Newcastle and Flinders Chronicle (SA : 1885 - 1916)",SA,SA0024331,Flinders,-32.79762136,134.2061921
993,"The Port Augusta Dispatch, Newcastle and Flinders Chronicle (SA : 1885 - 1916)",SA,SA0055907,Port Augusta,-32.4910535,137.7638229
516,The Port Macquarie News and Hastings River Advocate (NSW : 1882 - 1950),NSW,NSW47161,Port Macquarie,-31.4318,152.9179
937,The Port Phillip Patriot and Morning Advertiser (Vic. : 1845 - 1848),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
994,The Port Pirie Standard and Barrier Advertiser (SA : 1889 - 1898),SA,SA0055898,Port Pirie,-33.17693936,138.0093845
1201,"The Possum (Fremantle, WA : 1890)",WA,WA100171972,Fremantle,-32.056,115.7459
1199,"The Possum (Perth, WA : 1887 - 1888)",WA,WA100137118,Perth,-31.95184,115.8587
247,The Prahran Telegraph (Vic. : 1889 - 1930),VIC,VIC102553,Prahran,-37.8515415,145.0023521
1099,"The Producer (Balaklava, SA : 1940 - 1950)",SA,SA0004146,Balaklava,-34.14756087,138.4158148
1213,The Proserpine Guardian (Qld. : 1935 - 1954),QLD,QLD46895,Proserpine,-20.409445,148.560562
1050,"The Protestant Standard (Sydney, NSW : 1869 - 1895)",NSW,NSW79218,Sydney,-33.8732,151.2096
517,The Queanbeyan Leader (NSW : 1905 - 1916),NSW,NSW47869,Queanbeyan,-35.353,149.2301
235,The Queenscliff Sentinel (Vic. : 1884 - 1885),VIC,VIC102572,Queenscliff,-38.2692937,144.6555919
42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
498,"The Raleigh Sun (Bellingen, NSW : 1898 - 1918)",NSW,NSW82607,Bellingen,-30.4485,152.9012
498,"The Raleigh Sun (Bellingen, NSW : 1898 - 1918)",NSW,NSW79545,Raleigh,-30.4592,152.9907
428,The Record and Emerald Hill and Sandridge Advertiser (Vic. : 1872 - 1881),VIC,VIC8557,Emerald Hill,-37.8354167,144.9590278
917,"The Record of the Blue Mountains (Katoomba, NSW : 1924)",NSW,NSW5465,Blue Mountains,-33.7485,150.5012
917,"The Record of the Blue Mountains (Katoomba, NSW : 1924)",NSW,NSW82140,Katoomba,-33.7085,150.3021
1125,"The Reformer (Perth, WA : 1906 - 1919)",WA,WA100137118,Perth,-31.95184,115.8587
89,"The Register (Adelaide, SA : 1901 - 1929)",SA,SA0055886,Adelaide,-34.92869,138.60102
90,"The Register News-Pictorial (Adelaide, SA : 1929 - 1931)",SA,SA0055886,Adelaide,-34.92869,138.60102
500,The Richmond River Express and Casino Kyogle Advertiser (NSW : 1904 - 1929),NSW,NSW11528,Casino,-28.8485,153.0512
500,The Richmond River Express and Casino Kyogle Advertiser (NSW : 1904 - 1929),NSW,NSW80649,Kyogle,-28.6255,153.0118
680,The Richmond River Express and Tweed Advertiser (NSW : 1903 - 1904),NSW,NSW11528,Casino,-28.8485,153.0512
501,The Richmond River Herald and Northern Districts Advertiser (NSW : 1886 - 1942),NSW,NSW14282,Coraki,-29,153.28
656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",NSW,NSW23295,Hay,-34.4985,144.8346
768,The Romsey Examiner (Vic. : 1914 - 1918),VIC,VIC102646,Romsey,-37.3549293,144.7205548
1028,"The Satirist and Sporting Chronicle (Sydney, NSW : 1843)",NSW,NSW79218,Sydney,-33.8732,151.2096
657,The Scone Advocate (NSW : 1887 - 1954),NSW,NSW52008,Scone,-32.0485,150.8679
675,"The Scrutineer (Moss Vale, NSW : 1892)",NSW,NSW82928,Moss Vale,-34.5485,150.3679
502,The Scrutineer and Berrima District Press (NSW : 1892 - 1948),NSW,NSW4389,Berrima,-34.4818,150.3346
1029,"The Sentinel (Sydney, NSW : 1845 - 1848)",NSW,NSW79218,Sydney,-33.8732,151.2096
690,The Shipping Gazette and Sydney General Trade List (NSW : 1844 - 1860),NSW,NSW79218,Sydney,-33.8732,151.2096
518,The Shoalhaven News and South Coast Districts Advertiser (NSW : 1891 - 1937),NSW,NSW80439,Nowra,-34.881,150.6076
520,"The Shoalhaven News, Nowra (NSW : 1937)",NSW,NSW80439,Nowra,-34.881,150.6076
503,The Shoalhaven Telegraph (NSW : 1881 - 1937),NSW,NSW80439,Nowra,-34.881,150.6076
282,The Singleton Argus and Upper Hunter General Advocate (NSW : 1874 - 1880),NSW,NSW53113,Singleton,-32.5652,151.1679
960,"The Snowy River Mail and Tambo and Croajingolong Gazette (Orbost, Vic. : 1890 - 1911)",VIC,VIC102430,Orbost,-37.6552108,148.508772
7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",SA,SA0055886,Adelaide,-34.92869,138.60102
1030,"The South Australian Colonist and Settlers' Weekly Record of British, Foreign and Colonial Intelligence (London, England : 1840)",,,,,
1210,"The South Coast Express (Surfers Paradise, Qld. : 1949 - 1951)",QLD,QLD46088,Surfers Paradise,-28,153.4244537
971,"The South Eastern Times (Millicent, SA : 1906 - 1954)",SA,SA0035601,Millicent,-37.59527905,140.3537598
739,"The South-Western News (Busselton, WA : 1903 - 1949)",WA,WA100175806,Busselton,-33.65658,115.3296
979,"The Southern Argus and Wagin-Arthur Express (Perth, WA : 1905 - 1924)",WA,WA100137118,Perth,-31.95184,115.8587
979,"The Southern Argus and Wagin-Arthur Express (Perth, WA : 1905 - 1924)",WA,WA100188492,Wagin,-33.30861,117.345
980,The Southern Cross Times (WA : 1900 - 1920),WA,WA100187270,Southern Cross,-31.25401,119.3445
1010,The Southern Cross Times (WA : 1923 - 1940),WA,WA100187270,Southern Cross,-31.25401,119.3445
1087,"The Southern Districts Advocate (Katanning, WA : 1913 - 1936)",WA,WA100190040,Katanning,-33.69111,117.5547
519,"The Southern Mail (Bowral, NSW : 1889 - 1954)",NSW,NSW82916,Bowral,-34.4818,150.4179
504,"The Southern Record and Advertiser (Candelo, NSW : 1910 - 1938)",NSW,NSW10979,Candelo,-36.7652,149.7012
854,"The St George Call (Kogarah, NSW : 1904 - 1957)",NSW,NSW31391,Kogarah,-33.9652,151.1346
854,"The St George Call (Kogarah, NSW : 1904 - 1957)",NSW,NSW80450,St George,-35.0548,150.2195
1065,The St. George Standard and Balonne Advertiser (Qld. : 1878 - 1879; 1902 - 1904),QLD,QLD42683,St George,-27.97732163,148.638092
189,"The Star (Ballarat, Vic. : 1855 - 1864)",VIC,VIC1050,Ballarat,-37.5598611,143.8543056
1032,"The Star (Sydney, NSW : 1845 - 1846)",NSW,NSW79218,Sydney,-33.8732,151.2096
1179,"The Star (Sydney, NSW : 1909 - 1910)",NSW,NSW79218,Sydney,-33.8732,151.2096
1031,"The Star and Working Man's Guardian (Parramatta, NSW : 1844 - 1845)",NSW,NSW78521,Parramatta,-33.8152,151.0012
1182,"The Sun : Sunday Edition (Sydney, NSW : 1910)",NSW,NSW79218,Sydney,-33.8732,151.2096
1091,"The Sun (Kalgoorlie, WA : 1898 - 1919)",WA,WA100018291,Kalgoorlie,-30.74926,121.4656
1180,"The Sun (Sydney, NSW : 1910 - 1954)",NSW,NSW79218,Sydney,-33.8732,151.2096
1033,"The Sun and New South Wales Independent Press (Sydney, NSW : 1843)",NSW,NSW79218,Sydney,-33.8732,151.2096
1191,"The Sun News Pictorial (Melbourne, Vic. : 1956 Supplement)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
39,"The Sun-Herald (Sydney, NSW : 1953 - 1954)",NSW,NSW79218,Sydney,-33.8732,151.2096
38,"The Sunday Herald (Sydney, NSW : 1949 - 1953)",NSW,NSW79218,Sydney,-33.8732,151.2096
255,"The Sunday Mirror (Perth, WA : 1920 - 1921)",WA,WA100137118,Perth,-31.95184,115.8587
1181,"The Sunday Sun (Sydney, NSW : 1903 - 1910)",NSW,NSW79218,Sydney,-33.8732,151.2096
981,"The Swan Express (Midland Junction, WA : 1900 - 1954)",WA,WA100023082,Midland,-31.89472,115.9933
3,The Sydney Gazette and New South Wales Advertiser (NSW : 1803 - 1842),NSW,NSW79218,Sydney,-33.8732,151.2096
37,The Sydney Herald (NSW : 1831 - 1842),NSW,NSW79218,Sydney,-33.8732,151.2096
698,The Sydney Mail and New South Wales Advertiser (NSW : 1871 - 1912),NSW,NSW79218,Sydney,-33.8732,151.2096
95,The Sydney Monitor (NSW : 1828 - 1838),NSW,NSW79218,Sydney,-33.8732,151.2096
96,The Sydney Monitor and Commercial Advertiser (NSW : 1838 - 1841),NSW,NSW79218,Sydney,-33.8732,151.2096
35,The Sydney Morning Herald (NSW : 1842 - 1954),NSW,NSW79218,Sydney,-33.8732,151.2096
1034,The Sydney Record (NSW : 1843 - 1844),NSW,NSW79218,Sydney,-33.8732,151.2096
506,The Sydney Stock and Station Journal (NSW : 1896 - 1924),NSW,NSW79218,Sydney,-33.8732,151.2096
452,The Sydney Wool and Stock Journal (NSW : 1899 - 1917),NSW,NSW79218,Sydney,-33.8732,151.2096
481,The Tamworth Daily Observer (NSW : 1910 - 1916),NSW,NSW78740,Tamworth,-31.0907,150.9318
1230,"The Tasmanian (Hobart Town, Tas. : 1827 - 1839)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
946,"The Tasmanian (Launceston, Tas. : 1871 - 1879)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
947,"The Tasmanian (Launceston, Tas. : 1881 - 1895)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1041,"The Tasmanian Colonist (Hobart Town, Tas. : 1851 - 1855)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
948,"The Tasmanian Daily News (Hobart Town, Tas. : 1855 - 1858)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1247,"The Tasmanian Telegraph (Hobart Town, Tas. : 1858 - 1859)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1263,"The Tasmanian Times (Hobart Town, Tas. : 1867 - 1870)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
950,"The Tasmanian Tribune (Hobart Town, Tas. : 1872 - 1876)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1035,"The Teetotal Advocate (Launceston, Tas. : 1843)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1036,"The Teetotaller and General Newspaper (Sydney, NSW : 1842 - 1843)",NSW,NSW79218,Sydney,-33.8732,151.2096
840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
631,The Telegraph and Shoalhaven Advertiser (NSW : 1879 - 1881),NSW,NSW80439,Nowra,-34.881,150.6076
383,"The Telegraph, St Kilda, Prahran and South Yarra Guardian (Vic. : 1866 - 1888)",VIC,VIC102553,Prahran,-37.8515415,145.0023521
383,"The Telegraph, St Kilda, Prahran and South Yarra Guardian (Vic. : 1866 - 1888)",VIC,VIC102785,South Yarra,-37.8401619,144.9957168
383,"The Telegraph, St Kilda, Prahran and South Yarra Guardian (Vic. : 1866 - 1888)",VIC,VIC102815,St Kilda,-37.8642403,144.9819577
727,The Temora Advertiser (NSW : 1939),NSW,NSW57568,Temora,-34.4485,147.5346
855,The Temora Star (NSW : 1881 - 1883; 1899 - 1906; 1914; 1925; 1933),NSW,NSW57568,Temora,-34.4485,147.5346
729,The Temora Telegraph and Mining Advocate (NSW : 1880),NSW,NSW57568,Temora,-34.4485,147.5346
1037,"The Temperance Advocate and Australasian Commercial and Agricultural Intelligencer (Sydney, NSW : 1840 - 1841)",NSW,NSW79218,Sydney,-33.8732,151.2096
682,The Tenterfield Courier and District Advocate (NSW : 1914),NSW,NSW82342,Tenterfield,-29.0555,152.0179
453,The Tenterfield Intercolonial Courier and Fairfield and Wallangarra Advocate (NSW : 1900 - 1914),NSW,NSW18129,Fairfield,-33.8652,150.9512
453,The Tenterfield Intercolonial Courier and Fairfield and Wallangarra Advocate (NSW : 1900 - 1914),NSW,NSW82342,Tenterfield,-29.0555,152.0179
1096,The Terowie Enterprise (SA : 1884 - 1891),SA,SA0045562,Terowie,-33.15406922,138.9199225
404,"The Times and Northern Advertiser, Peterborough, South Australia (SA : 1919 - 1950)",SA,SA0054619,Peterborough,-32.97363,138.83763
961,"The Tocsin (Melbourne, Vic. : 1897 - 1906)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1056,The Toowoomba Chronicle and Queensland Advertiser (Qld. : 1861 - 1875),QLD,QLD34970,Toowoomba,-27.559166,151.953613
945,"The True Colonist Van Diemen's Land Political Despatch, and Agricultural and Commercial... (Hobart Town, Tas. : 1834 - 1844)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
